Suspicious,Original,Label
"﻿दुनै, २५ असार – यार्सागुम्बा पछिको डोल्पाको चिनारी डोल्पाली स्याउ यस वर्ष तुलनात्मक रुपमा कम फल्यो। कर्णालीमै स्वादिष्ट स्याउ फल्ने डोल्पाका बस्तीमा लगाइएका रुख कतिपय खाली देखिन्छन्। फले पनि गत वर्षभन्दा पातलो फलेको स्याउ कृषकले बताए। स्याउ उत्पादन भए पनि बजारको अभावमा घरमै थन्किने डोल्पाली स्याउ यस वर्ष उत्पादनमा गिरावट आउने कृषि विकास कार्यालय डोल्पाले जनाएको छ। स्याउ फुल्ने समयमा खडेरीका साथै हावाहुरीले गर्दा केही झारेको केही फूल नै सुकेकाले स्याउ उत्पादनमा गिरावट आउने सङ्केत देखिएको कार्यालयले जनाएको छ। गत वर्ष ८०० मेट्रिक टन उत्पादन भएकोमा यस वर्ष ५०० मेट्रिक टनमात्र उत्पादन हुने अनुमान गरिएको छ। अन्य बस्तीमा स्याउ कम फलेको अवस्थामा समसितोष्ण तरकारी उत्पादन केन्द्र जुफालमा भने स्याउ गत वर्षको तुलनामा राम्रो र धेरै फलेको प्रमुख दशरथ पाण्डेले बताए।","उचित व्यवस्थापनको कारण धेरै स्याउ फलेकोे उनले बताए। यस वर्ष ४० बोटमा स्याउ लटरम्म फलेको र यसबाट रु एक लाख ५० हजारसम्म राजस्व सङ्कलन हुने अनुमान गरिएको उनले बताए। डोल्पामा रेड डेलिसियस, गोल्डेन, चक्लेटी जातका स्याउ लगाइएको छ। डोल्पाका सुँ, जुफाल, लिकु, दुनै, रह, त्रिपुराकोट, रिमी, काइगँउलगायतका दर्जनौँ गाविसमा स्याउ उत्पादन हुने गर्दछन्। डोल्पाली स्याउ नेपालगन्ज, सुखेत, जाजरकोट, रुकुमलगायतका जिल्लामा निर्यात हुने गर्दछ। डोल्पाका प्रमुख फलफूलको रुपमा स्याउ, दाँते ओखर, कागतीलगायतका फलफूल हुन यसको व्यावसायिक उत्पादनमा जोड दिए डोल्पालीको जीवनस्तर अझै उकालो लाग्ने कार्यालयको भनाइ छ। रासस
  डोल्पामा स्याउ कम फल्यो।",0
"﻿ 
कारोबार संवाददाता
काठमाडौं, २५ असार
सेवा व्यापारको मुख्य क्षेत्र पर्यटनको आम्दानीले धान, चामल, मकै, जौलगायत खाद्यान्न आयात गर्न मात्र पुग्ने देखिएको छ। नेपाल एकीकृत व्यापार रणनीति (एनटीआईएस) २०१६ अद्यावधिक र २०१० समीक्षा कार्यक्रममा वाणिज्य मन्त्रालयका सहसचिव तोयनारायण ज्ञवालीले पर्यटन क्षेत्रबाट हुने वार्षिक ५० अर्ब रुपैयाँ आम्दानीले विदेशबाट धान चामल, मकै तथा जौलगायत खाद्यान्न आयात गर्न मात्र ठिक्क हुने गरेको बताए। ”
कृषिजन्य वस्तुमा २० प्रतिशत व्यापारघाटा छ। ऊर्जा अभाव र वस्तु कम उत्पादन भएकाले व्यापार घाटा चुलिँदैछ।","जीडीपीको ३४ प्रतिशत योगदान दिने कृषिजन्य वस्तुको आयात निरन्तर बढ्दैछ। ”
कृषि मन्त्रालय उपसचिव प्रद्युम्न पाण्डेले कृषि वस्तु उत्पादनका लागि चाहिने बजेट अपर्याप्त भएको बताए। ” क्वारेन्टाइनमा प्रविधि तथा उपकरणको अभाव नरहे पनि जनशक्तिको समस्या रहेको उनको भनाइ छ। कार्यक्रममा एनटीआईएसमा परेका वस्तु चिया, कफी, मुुसुरो दाललगायतको प्रगतिका बारेमा छलफल भएको थियो। पर्यटन क्षेत्रको आम्दानीले खाद्यान्न किन्नै ठिक्क।",0
﻿वैशाख १२ गतेको महाभूकम्प र त्यसपछिका परकम्पनका कारण सुरक्षित आवासको खोजीमा काठमाडौं छोडेर गएका धेरै परिवारलाई काठमाडौं फर्किने बाटोमा डरको तगारो लगाइदियो। काठमाडौंमा जेनतेन  जीवन गुजारा गर्दै आएका न्यून आयका कतिपय परिवारका लागि त भूकम्पको जोखिम नै काठमाडौंप्रति विकर्षणको कारण बनेको छ। भूकम्पकै कारण कतिपयको रोजीरोटी गुमेको छ। त्यही कारण अभिभावकको बाससँगै हजारौं बालबालिकाको पढाइ पनि काठमाडौंबाट तराई र पहाडाका गाउँतिर सरेको छ। निजी तथा आवासीय विद्यालय अर्गनाइजेशन नेपाल (प्याब्सन)का  अनुसार &#39;भूकम्पपछि खासगरी तराई फर्किएका १५ प्रतिशत विद्यार्थी अझै विद्यालय नफर्किएको र  भूकम्पपछि उपत्यकाका विद्यालयमा कम्तिमा ५ देखि बढीमा ४० प्रतिशत विद्यार्थी अझै अनुपस्थित छन्।,"प्याब्सन अध्यक्ष केसीले विशेष परिस्थितिमा भूकम्पपीडित विद्यार्थीलाई कक्षा १० मै पनि ट्रान्सफर गर्न दिने सरकारी नीतिलाई आफूहरुले सहयोग पुर्याथउने बताए। &#39;यस्तो विपत्ती सधैं हुँदैन,&#39; उनले भने, &#39;साँच्चै अप्ठ्यारो पर्ने विद्यार्थीलाई हामीले ट्रान्सफर हुन सघाउँछौं, अझै १०-१५ दिन हेर्छौं, त्यसपछि पनि भर्ना हुन नआउने विद्यार्थीलाई ट्रास्फर हुन सहयोग गर्छौं। &#39;

शिक्षा विभागका निर्देशक खगेन्द्रप्रसाद नेपालले बालबालिकका पढाइ अभिभावकको पेसा, व्यवसाय र रोजीरोटीसँग प्रत्यक्ष गाँसिएको हुने बताए। &#39;भूकम्पका कारण काठमाडौंका कतिपय अभिभावकले रोजगारी वा रोजीरोटी नै गुमाउनुपरेको अवस्था छ,&#39; उनले भने। त्यस्ता अभिभावकलाई आफ्ना बालबालिका आफूले चाहेको ठाउँमा पढाउन सरकारले सघाउनुपर्छ भन्ने मान्यता सबैको बताए।",0
"﻿ परीक्षा नियन्त्रण कार्यालय सानोठिमी भक्तपुरले गत चैतमा लिएको एसएलसी परीक्षाको नतिजा असार पहिलो साता प्रकाशन गर्ने तयारी गरेको छ। परीक्षा नियन्त्रक विष्णुबहादुर द्वारेका अनुसार नतिजा प्रकासनको अन्तिम तयारी भइरहेको छ। ५ लाख ७४ हजार ६ सय ८५ परीक्षार्थीको उत्तरपुस्तिका देशभरिका ६४ परीक्षा केन्द्रबाट परीक्षण भई केन्द्रमा पुगिसकेको उनले जानकारी दिएका छन्। विद्यार्थीको मार्क इन्ट्री गर्ने काम भइरहेको  र नतिजा प्रकाशनको गोप्य काम पनि अन्तिम चरणमा पुगेको बतायिएको छ। यस वर्ष नतिजा प्रकाशनमा त्रुटि कम गर्न विद्यार्थीको विषय, जन्ममिति र प्राक्टिकल विषयको नम्बर इन्ट्री गर्दा विशेष ख्याल पुर्यातएको र  साधारण शिक्षाका परीक्षार्थीको नतिजा यस वर्ष नम्बर प्रणालीमै प्रकाशन हुने नागरिक दैनिकमा खबर छ।","यस वर्ष पहिलोपटक प्राविधिक विषयतर्फका विद्यार्थी पनि एसएलसीमा सहभागी भएका छन्। प्राविधिक शिक्षा लागू भएका ९९ विद्यालयबाट ३ हजार २ सय ८८ जनाले परीक्षा दिएका छन्। यस  वर्ष प्राविधिकतर्फका ३ हजार २ सय ८८ परीक्षार्थीको नतिजा उनीहरुको क्षमताअनुसार अक्षरांशमा प्रकाशित हुनेछ। यो प्रणालीमा ९० १०० अंक प्राप्त गर्नेलाई ए प्लस, ८० ८९ अंक प्राप्त गर्नेलाई ए, ६० ६९ अंक प्राप्त गर्नेलाई बी, ४० ५९ अंक प्राप्त गर्नेलाई सी र २० ३९ अंक प्राप्त गरेको विद्यार्थीको प्रमाणपत्रमा डि अक्षरले संकेत गरिएको हुन्छ। &#39;२५ ३९ अंक भन्दा मुनी प्राप्त गरेको विद्यार्थीको प्रमाणपत्रमा ई अक्षरले संकेत गरिने बतायिएको छ।",0
"﻿२२ बैशाख, काठमाडौं। नेपाल वायुसेवा निगमले ३२ जना कर्मचारीको माग गर्दै अावेदन खुलाएको छ। १६ जना विमान परिचारिका(एयर होस्टेज)  र १६ जना  विमान परिचारक(क्याबिन क्रु) का लागि निगमनले बुधबार सार्वजानि सूचना नै प्रकाशित गरेर अावेदन खुल्ला गरेको हो। इच्छुक अावेदकले १ हजार रुपैंयाँ दस्तुर तिरेर निगमको केन्द्रिय कार्यालयमा १५ दिनभित्र अावाेदन फारम बुझाउनु पर्नेछ। के के छन् योग्यता ?
निगकमले खुलाएको यो जागिरका लागि प्लस टु उतिर्ण गरेका १६ देखि २५ बर्ष उमेर समुहका युवा युवतीले आवेदन दिन सक्ने छन्।","निगमनले जागिरका लागि केही योग्यता पनि सार्वजानिक गरेको छ, जसअनुसार विमान परिचारक र परिचारिकाका लागि निगमले उचाइको योग्यता समेत तोकेको छ। परिचारकको उचाई न्युनतम ५ फिट ६ इञ्च हुनुपर्नेछ भने परिचारिकाको उचाई ५ फिट २ इञ्च हुनु पर्नेछ। त्यस्तै, अनुहारमा दाग नभएका र युनिफर्म लगाउँदा देखिने  भागमा ट्याटु तथा खत नभएकाहरुले प्राथमिकता पाउने निगमले जनाएकाे छ। व्यक्तित्व परिक्षण, लिखित परिक्षा, शारिरिक तथा स्वास्थ्य परिक्षण र अन्तवार्ता बिधिद्धारा छनोट गरिने निगमले जनाएको छ। छनाेटमा परेकाहरुलाई ट्रेनी विमान परिचारक÷परिचारिकाको तालिममा सहभागी गराइनेछ र सो तालिममा सहभागी भई नागरिक उड्डयन प्राधिकरणको परिक्षा पास गर्नेहरुलाई पाँच बर्षका लागि जागिर उपलब्ध दिनेछ।",0
"﻿
२९ वैशाख, काठमाडौं। सरकारले वैदेशिक रोजगारीमा रहेकाहरुलाई विदेशमै पुनः श्रम स्वीकृति (रि-इन्ट्री) दिने गरी तयारी थालेको छ। यसका लागि प्रारम्भिक तयारी सुरु भइसकेको श्रम तथा रोजगार मन्त्री दीपक बोहोराले जानकारी दिए। अब विदेशमा श्रम अवधि सकिएर वैधानिकताका लागि नेपाल नै फर्किनुपर्ने समस्या केही समयभित्रै समाधान हुने मन्त्री बोहोराले बताए।","आफ्नो भिसा अवधि थपेर विदेशमा थप समय बस्नेहरुलाई अब सरकारले विदेशस्थित राजदूतावास र कुटनीतिक नियोगहरुमार्फत नै श्रमको रि-इन्ट्रीको व्यवस्था गर्नेछ। विमानस्थलमा पनि
यसैबीच सरकारले त्रिभुवन विमानस्थलमै पुनः श्रम स्वीकृति दिने व्यवस्थाको लागि तयारी पनि थालेको छ। यो व्यवस्था अर्को आथिर्क वर्षदेखि गर्ने श्रम मन्त्रालयको योजना छ। तहाचलबाट रि-इन्ट्री गराउँदा कामदारले अनेक हण्डर खेपीरहनु परिरहेको छ। यो समस्यालाई हटाउन अब विमानस्थलमै रि-इन्ट्री गराउने व्यवस्था गर्न लागिएको मन्त्रालयले जनाएको छ।",0
संसारकै सबैभन्दा शक्तिशाली देश अमेरिका पछिल्ला दिनहरुम चीनको शक्तिका कारण हैरानीमा परेको छ। अझ पछिल्लो समयमा भारत र चीनबीचको सम्बन्धको कारणले अमेरिका झनै चिन्तित बनेको अन्तराष्ट्रिय समाचार माध्यमहरुले जनाएका छन्। पछिल्लो समयमा चीन बनाइरहेका ब्यालेस्टिक क्षेप्यास्त्र अमेरिकाको टाउको दुखाईको कारण बनेका छन्। चीनले दक्षिण चीन सागरको टापुमा विवाद उत्पन्न भएपछि राष्ट्रपति शि जिनपिङले मिसाईलका साथै टापुमा फौजी गतिविधि गरेको भन्दै बेलाबेलामा विवाद हुने गरेको छ। चीनले केही वर्षदेखि आफ्नो आणविक कार्यक्रमहरुलाई स्थगित गरेपनि पछिल्लो समयमा अमेरिकी समाचार माध्यमहरुले चीनले फेरि यस्ता क्रियाकलाप गरिरहेको आरोप लगाएका छन्।,अमेरिकी मिडिया रिपोर्ट अनुसार अरब खाडीबाट पहिलो पटक चिनियाँ पनडुब्बी पठाइरहेको र शक्तिशाली साइबर हतियार तयार गरिरहेको छ। चीनको यो गतिविधिले अमेरिका चिन्तित रहेको उनीहरुको दावी छ। अमेरिकी राष्ट्रपति बाराक ओबामामाथि एसिया प्रशान्त क्षेत्रमा मिसाईल डिफेन्स सिस्टम राख्न दबाब परेको हो। यद्धपि पछिल्लो अमेरिकी नीति आधिकारिक रुपमा यो प्रणाली उत्तर कोरियालाई जवाफ दिनका लागि भएको र चीनका लागि नभएको उनीहरुको भनाई छ। पछिल्लो समयमा चीनले पाँच दशक यताकै सबैभन्दा घातक हतियारका प्रविधिहरु विकास गरिरहेको र यसअघिका कुनैपनि चिनियाँ नेताहरुले हतियार विकासमा जोड नदिएको रिपोर्टमा उल्लेख छ। पछिल्लो समयमा भारतीय प्रधानमन्त्री नरेन्द्र मोदीको चीन भ्रमणसँगै यस्ता भनाईहरु बाहिर आएका हुन्।,0
"﻿चीनले राष्ट्रपति सी जिनपिङको नेतृत्वमा बनाइएका लामो दूरीका कयौं ब्यालेस्टिक क्षेप्यास्त्रबाट अमेरिका चिन्तित भएको छ। द न्युयोर्क टाइम्सले चीनको यस कदमबाट एसिया प्रशान्त क्षेत्रमा तनाव उत्पन्न हुने बताएको छ। यसबाट चीनका छिमेकी मुलुकमा त्रास बढ्ने उल्लेख गरिएको छ। अमेरिकी राष्ट्रपति बाराक ओबामालाई एसिया प्रशान्त क्षेत्रमा क्षेप्यास्त्र प्रतिरक्षा प्रणाली तैनाथ गर्न दबाव बढेको छ। समाचारमा भनिएको छ, चीनका केही क्षेप्यास्त्र ज्यादा शक्तिशाली बनाउने निर्णय गरिएपछि यस्तो अनुमान गरिँदै आएको थियो। चीनसँग साना साना हतियारलाई एकीकृत गरेर क्षेप्यास्त्र बनाएर प्रहार गर्ने क्षमता चीनसँग दशकौंदेखी रहेको छ।",चीनलाई पहिले यस्तो क्षेप्यास्त्रमा रुचि नभएको र दक्षिण चीन सागरमा विवाद देखिएपछि यस्ता क्षेप्यास्त्र निर्माणमा जोड दिएको बताइएको छ। राष्ट्रपति सी जिनपिङले चीनको पुरानो विचार परिवर्तन गरेको पत्रिकाको दाबी छ। चीनले हाल दक्षिण चीन सागरमा विवादित टापुमा सैन्य अखडा बनाइरहेको छ। चीनको कार्यबाट अमेरिकी अधिकारी आश्चर्यचकित भएको र ओबामा प्रशासनले यसलाई ठूलो चुनौतीको रूपमा लिएको छ। चीनको यो कदमले गर्दा राष्ट्रपति ओबामालाई विभिन्न दबाव परेको छ। अमेरिकाले चीनको यो कदमको जवाफमा एसिया प्रशान्त क्षेत्रमा क्षेप्यास्त्र तैनाथ गर्न चाहेको छ। अमेरिकी अधिकारीले यसलाई चीनको लागि नभई उत्तर कोरियालाई जवाफदिन तैनाथ गरेको बताउँदै आएका छन्।,0
"उसको मर्द
धेरै पहिले गएको थियो मुग्लान
फर्किएर आएन,
उसले एक्लै हुर्काएकी हो
मुटुका टुक्राजस्ता चारभाइ छोरा। काँधमा भरुवा बन्दुक भिरेर
जेठो छोरो गएको थियो
जनयुद्ध लड्न
फर्किएर आएन,
रेडियोले भन्यो-
उसको छोराले लोकतन्त्र ल्याएको छ। लोकतन्त्र उसको घरसम्म आइपुगेकै थिएन। उसको माइलो छोरो
जनआन्दोलनको अग्रमोर्चामा उभिएको थियो
छातीको देब्रे भागमा खाल्टो खन्यो
सेनाले चलाएको बन्दुकको गोलीले,
आफन्तले खबर गरे-
उसको छोराले गणतन्त्र ल्याएको छ। गणतन्त्रले उसको छाप्रोलाई छोएको थिएन।","मधेश आन्दोलनमा गएको थियो
साइँलो छोरो
बिहान आमाको गोडा ढोगेर हिँडेको छोराको निधार
दिउँसो तातो गोलीले छेडेर गयो
र, चिसो भयो शरीर
चिसो भयो आमाको मन,
छिमेकीले भने-
उसको छोराले संघीयता ल्याएको छ। संघीयताको अर्थ उसको समझमा आएकै थिएन। चित्त नुबझेपछि संविधान
फेरि भयो मधेशमा आन्दोलन
गयो कान्छो छोरो
जो थियो,
बुढेसकालको साहारा
समाउने हात र टेक्ने लौरो
ताकेरै चलायो कि पुलिसले गोली?
पछ्याएछ उसले पनि दाजुहरुकै बाटो,
नेताले भन्यो-
छोटु पनि सहिद भयो। सहिद भएर के हुन्छ?
उसले थाहा पाएकै थिइन। चुहिएको छानो
उमेरले हरेको शक्ति
रोगले जिर्ण शरिर
जवानीमै परदेशीएको लोग्नेको आलो सम्झना
चारभाइ छोराको झ-झल्को
खोपिल्टाभित्र पसेका आँखाबाट अनवरत बग्ने नदी
आज उसको हातमा छ,
एकथान मतपत्र
अर्थात् लोकतन्त्र, गणतन्त्र, संघीयता र संविधान।",0
"एक समयमा, पहाडखण्डमा एउटा बुढो बस्तथ्यो। उसको एउटा छोरो पनि थियो। छोरोको छुडाकर्म, विवाह इत्यादि गराई, बुढो छोराबुहारीको भरमा बस्न थाल्यो। यसबेलासम्म बाबु निकै बुढो भइसकेको थियो। तल–माथि गर्न पनि सहारा लिएर मात्र गर्न सक्थ्यो। बुढाकी बुहारीबाट एक छोरो जन्मियो। बुढो अब त जहाँ बस्यो, त्यहाँ नै खाने, पिउने, दिसा–पिसाब गर्ने र सुत्ने अवस्थामा थियो। बुढाको छोराले एक दिन विचार ग¥यो, ‘यो बुढो खालि खाई मात्र रहन्छ, न यता जान्छ न उता। दिसा–पिसाबसमेत अरुले गराइदिनुपर्छ। अझ कति बाँच्ने हो? काल पनि किन नआएको होला।","बरु भीरबाट खसालिदिने हो कि! हामीलाई पनि आनन्द, बुढो पनि चाँडै स्वर्ग जान पाउने। स्वास्नीचाहिँ पनि बुढो ससुसराको चाकरी गर्दागर्दै आजित भइसकेकी थिई। त्यसैले, आफ्नो पोइको कुरा ‘ठिकै हो’ भनेर भनी। यति भइसकेपछि आफ्नो बुढो बाबुलाई एउटा डोकोमा राखेर भीरबाट खसाल्न भनी ऊ हिँड्यो। उसको पछिपछि उसको सानो छोरो पनि लाग्यो। भीर धेरै टाढा थिएन। बुढो बिचरो कान पनि सुन्दैनथ्यो र आँखा पनि राम्ररी देख्दैनथ्यो। बुढोलाई ‘मार्न लगेको’ भन्ने के थाहा? उसले त, छोराले डोकोमा बोकेर देउताथान दर्शन गराउन लगेको होला भन्ने ठानेछ। त्यसकारण, बुढो केही नबोली चुप लागेर बस्यो। भीर आएपछि त्यसले बुढो बाबुलाई खसाल्नै के लागेको थियो, सानो छोराले भन्यो, ‘बा! बा! डोकोचाहिँ नखसाल्नुस् नि। (तुलसी दिवस सम्पादित ‘नेपाली लोककथा’ (२०३२) बाट साभार)।",0
युएई - 'युएईमा नेपाली संघ संस्थाहरुको आगामी भूमिका र सहकार्य' भन्ने बिषयमा नेपाल पत्रकार महासंघ युएई शाखाले अन्तर्किया गर्ने भएको छ। आगामी शुक्रबार जुलाई २१ गते युएईमा रहेका सबै संघ स्थाहरुबीच सहकार्य र एकता बढाउन महासंघले बरदुबईमा अन्तर्किया कार्यक्रम गर्न लागेको हो। पछिल्लो समय युएई सरकारले कुनै पनि संघ संस्थाहरु दर्ता नगरी संचालन गर्न नपाईने बताएको छ।,"नेपाल पत्रकार महासंघ युएई शाखाका अध्यक्ष भुपराज बस्यालले नागरीकन्युजसंग भने, 'हामीले युएईमा रहेका सबै नेपाली संघसंस्थाहरुको सहकार्य अझ बलियो बनाउन र एकाताबद्ध भएर अगाडी लैजान पहल गर्न खोजेका हौ। गत जुलाई ७ गते युएईमा सबैभन्दा पुरानो नेपाली संस्था नेपाली समाज युएईको १३ औ अधिवेसनमा हंगामा भएपछि केही संघ संस्थाहरुबीच मतभेद सिर्जना उत्पन्न भएको छ। महासंघले  गर्न लागेको अन्तर्किया कार्यक्रमबाट संबै संघ संस्थाहरुबीच पुन सहकार्य र एकता हुने महासंघको भनाई छ।",0
खोटाङ– कतारमा एक नेपालीको मृत्यु भएको छ। रोजगारीका सिलसिलामा कतारमा पुगेका खोटाङको ऐसेलुखर्क गाउँपालिका–२ बाकाचोलका सर्वधन सुनुवारको मृत्यु भएको हो। सामान्य जरोको बिरामी बनेका सुनुवारको सुतेकै ठाउँमा मृत्यु भएको जानकारी आएको बाकाचोलका वडाध्यक्ष सन्तबीर तामाङले बताए। शनिबार बिहान ज्वरोको औषधि सेवन गरेर काममा गएपछि दिउँसो फर्किएर कोठामा सुतेका सुनुवार पुन साँझमा काममा जानेक्रममा ओछ्यानमा मृत भेटिएको सँगै रहेका साथीहरुको भनाई छ। काममा हिँड्नेबेलासम्म पनि नआएपछि बोलाउन जाँदा उनी मृत फेला परेका थिए।,उनको शव हमाद अस्पतालमा राखिएको छ। १२ वर्षदेखि कतारमा काम गर्दै आएका सुनुवार बेला–बेलामा घर आउने जाने गरेका थिए। उनी पछिल्लोपल्ट असार तेश्रो साता घर आएर कतार फर्किएको वडाध्यक्ष तामाङले जनाए। कतारको श्रम कानून परिवर्तनपछि उनीले ५ महिनाअघि कम्पनी परिवर्तन गरेर नयाँ कम्पनीमा काम गर्न थालेका थिए। सुनुवार सेवा समान कतार शाखाको प्रथम उपाध्यक्ष रहेका उनको शव घरैमा ल्याउने तयारी भइरहेको छ।,0
"﻿लोक, आधुनिक र पाश्र्व गायनका किंग मानिने गायक राजेशपायल राईले प्रेम दिवसको अवसर पारेर साइप्रसबासीलाई गीतमा झुमाएका छन्। राजेशपायल पछिल्ला वर्षमा स्वदेश भन्दा विदेशका सांगीतिक कार्यक्रममा बढि सक्रिय देखिन्छन्। हालसम्म अविवाहित राजेशपायललाई खासगरी युवती तथा महिलाले हुरुक्कै गर्ने गर्छन्। राजेशपायलले साइप्रसमा पनि त्यही दोहोरिएको सेतोपर्दासँगको कुराकानीमा बताए।","जसले गर्दा वातावरण पुरै गर्माएको थियो’ गायक राईले भने। साइप्रसकै ब्रिटिश गोर्खा परिवारको आयोजनामा गरिएको उक्त सांगीतिक कार्यक्रममा गायक राईसँगै गायिका मौसमी गुरुङको पनि सांगीतिक उपस्थिती रह्यो। कार्यक्रममा राईले रिलिजका क्रममा रहेका बहुप्रतिक्षित फिल्म ‘फूलैफूलको मौसम तिमीलाई’, ‘नाई नभन्नु ल ४’, ‘रामप्यारी’ का आफ्ना गीतसँगै एल्बमका गरी झन्डै डेढ दर्जन गीत गाएर माहौल तताएका थिए। साइप्रसपछि गायक राई अर्को कन्सर्टका लागि बेलायत जाँदैछन्।",0
"﻿काठमाडौं, ५ फागुनः अभिनेता खगेन्द्र लामिछानेले नयाँ चलचित्र बनाउने बताएका छन्। उनको लेखन तथा अभिनय रहेको चलचित्र ‘पशुपतिप्रसाद’ चलिरहेकै बेला लामिछानेले नयाँ चलचित्र बनाउने बताएका हुन्। करिव डेढ वर्ष भित्र नयाँ चलचित्र प्रदर्शन गर्नेगरी तयारी सुरू भइसकेको उनले जनाए।","म अब यी भन्दा फरक बनाउँछु तर, कथाबस्तु भने नेपाली कै हुनेछ। अभिनेता लामिछानेले आफु इमान्दारिताका साथ काम गर्दै जाने त्यसैले नै आफ्नो गन्तव्य र लोकप्रिता निर्धारण गर्ने बताए। आफ्नै लेखन र निर्देशनमा ‘दाँतको डोब’ नामक नाटकको प्रदर्शन गरिरहेका लामिछानेको कथा संग्रह यही जेठ महिनामा बजारमा आँउदैछ।",0
"﻿वीरगञ्ज, २९ पुस। भौतिक पूर्वधार तथा यातयात मन्त्री रमेश लेखकले मधेसका मागलाई लिएर एमालेले राष्ट्रियतामाथि प्रहार गर्नु विखण्डनवादी सोच भएको आरोप लगाएका छन्। नेपाली कांग्रेसद्वारा शुक्रवार बाराको बहुअरीमा आयोजित कार्यकर्ता भेलालाई सम्बोधन गर्दै उनले यस्तो कुरा बताएका हुन्। लोकतान्त्रिक मुल्य मान्यता अनुरुप जनतालाई अधिकार सम्पन्न बनाउने अभियानमा कांग्रेस लागेको बताए।","उनले नेपाली कांग्रेस मधेसबाटै जन्मिएकोले मधेस र मधेसी जनतालाई कांग्रेसकै नेतृत्वमा अधिकार सम्पन्न बनाउने दावी गर्दै संविधान संशोधन प्रस्ताव पास भएरै छाड्ने बताए। कार्यक्रममा कांग्रेसका केन्द्रीय सदस्य अजय चौरसियाले संविधान संशोधन र पुरानो संरचनामा निर्वाचन गर्ने अडान कांग्रेसले छाड्न नहुने बताउँदै ५÷७ वटा गाविसलाई मिलाएर बनाईएको गाउँपालिकाबाट विकास निर्माणमा समस्या उत्पन्न हुने दावी गरे। नेपाली कांग्रेस बहुअरी गाविसका बुथ सभापति कुन्ज बिहारी राउत कुर्मीको सभापतित्वमा सम्पन्न कार्यक्रममा पुर्व सांसद एवं नेपाली कांग्रेस पर्साका पुर्व सभापति अजय द्विवेदी, पुर्व जिविस सभापति जनार्दन सिंह क्षेत्री, पुर्व सभासद् रामेश्वर रौनियार, नेपाल प्रेस युनियनका केन्द्रीय सदस्य विजय कुशवाहा, नेविसंघका केन्द्रीय सदस्य सुधिर पटेल, पुर्व केन्द्रिय सदस्यद्वय ईम्तियाज आलम, बैकुण्ठ श्रीवास्तव, नेपाल तरुण दल पर्साका अध्यक्ष विरेन्द्र पटेल, पुर्व अध्यक्ष राधेश्याम चौरसिया, महासमिति सदस्य श्याम पटेल, सुनिल गुप्ता, श्याम तिवारी लगायतको उपस्थिति रहेको थियो। यसैगरी आजै भौतिक पूर्वधार तथा यातयात मन्त्री रमेश लेखकले यातायात कार्यालयद्वारा वीरगंज १८ भेडियाहीमा निर्माण गरिने ट्रायल सेन्टरको स्थलगत अवलोकन समेत गर्नु भएको थियो।",0
"﻿राजविराज, २९ पुस। विहीवार मध्यरातमा न्याय परिषद्द्वारा ८० जना न्यायाधीशहरुको असमावेशी नियुक्ति भएको भन्दै सद्भावना पार्टीका महासचिव मनिस कुमार सुमनले गम्भीर आपत्ति जनाएको छन्।","उनले शुक्रवार एक प्रेस विज्ञप्ति जारी गर्दै न्यायाधीशहरुको नियुक्तिप्रति आपत्ति जनाएका हुन्। विगतमा भएका लोकतान्त्रिक गणतन्त्रात्मक आन्दोलन तथा मधेश आन्दोलन मार्फत मुलुक समावेशी–समानुपातिक पद्धतीबाट सञ्चालन हुने निश्चित भईसके पनि सरकारद्वारा राज्यका विभिन्न निकायहरुमा बेला–बेलामा गरिंदै आईएको नियुक्ती प्रक्रियाले उक्त समावेशी–समानुपातिक नियुक्ति प्रणालीलाई आत्मसात नगरिएको प्रेस विज्ञप्तिमा जनाईएको छ। नियुक्ती प्रक्रियामा सामेल रहने गरेका पदाधिकारीहरुद्वारा आ–आफ्ना जाती–समुदाय, आसे–पासे र दलगत आधारलाई मात्र प्रश्रय दिई गरिने यस्ता कार्य–प्रणालीले विर सपुतहरुको बलिदानी स्वरुप प्राप्त समावेशी–समानुपातिकता सहितको संघीय लोकतांत्रिक गणतन्त्रात्मक व्यवस्थालाई नै उपहास उडाईरहेको महासचिव सुमनद्वारा प्रेषित विज्ञप्तिमा उल्लेख छ।",0
