Suspicious,Original,Label
"१२ कात्तिक, काठमाडौं। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। चालु आर्थिक वर्षको दोस्रो महिना (भदौ)मा देश ५ अर्ब ८७ करोड रुपैयाँले घाटामा देखिएको छ। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ।","﻿नयाँ पत्रिका  काठमाडौं, २२ असार
पिनाकल ब्रान्डले सुन्धारास्थित सिभिल मलमा ख्यातिप्राप्त अन्तर्राष्ट्रिय फ्रेन्चाइज स्टोर सञ्चालनमा ल्याएको छ। पहिलो स्टोर आम्रपाली ज्वेलर्समा चाादी र सुनका जलप लगाइएका गहना उपलब्ध हुनेछन्। हलिउड र बलिउडका कलाकारमाझ लोकप्रिय आम्रपाली ब्रान्डका गहना आकर्षक डिजाइन र विश्वस्तरीय कालिगढीका लागि प्रसिद्ध रहेको कम्पनीले बताएको छ। भारत, अमेरिका, बेलायत र जापानमा समेत आम्रपालीका स्टोर छन्। यसैगरी प्लानेट फेसन नामक स्टोरबाट पिनाकलले लुइफिलिप, एलेन सली र भ्यानह्युजिनजस्ता विश्वप्रसिद्घ ब्रान्डका पुरुष पहिरन बिक्री गर्नेछ। भारतमा समेत २ सय ४० भन्दा बढी स्टोर रहेको प्लानेट फेसनमा विश्वस्तरका औपचारिक र अनौपचारिक दुवै प्रकारका पहिरन उपलब्ध हुनेछन्। पिनाकलले आउादो साउन ५ सम्म आफ्ना स्टोरमा खरिद गर्ने ग्राहकलाई १० प्रतिशतसम्म प्रवद्र्घन छुट प्रदान गरिने बताएको छ। पिनाकल ब्रान्डले यो वर्षभित्रै अन्य ३ फ्रेन्चाइज स्टोर थप गर्ने योजना बनाएको छ।",0
यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ।,"﻿कास्की/ भारतीय जलस्रोतसचिव शशिशेखर नआएपछि पञ्चेश्वर विकास प्राधिकरणको गभर्निङ काउन्सिलको चौथो बैठक छलफल मात्रै गरेर सकिएको छ। निर्णय पुस्तिका (मान्युट)मा हस्ताक्षरको अधिकारसहित भारतीय जलस्रोत मन्त्रालयका अतिरिक्त सचिव युपी सिंह बैठकमा आएका थिए। तर, प्राधिकरणको विधानले अतिरिक्त सचिवले गभर्निङ काउन्सिलको माइन्युटमा हस्ताक्षर गर्ने अधिकार नदिएको नेपाली पक्षले बताएपछि बैठक छलफलमा मात्रै केन्द्रित भएको हो। बैठकमा नेपालका तर्फबाट ऊर्जासचिव सुमनप्रसाद शर्मा सहभागी थिए। व्यवस्थापन सम्बन्धमा केन्द्रित रहेर विभिन्न विषयमा छलफलहरू भए पनि कुनै निर्णय नभएको प्राधिकरणका प्रमुख कार्यकारी अधिकृत महेन्द्रबहादुर गुरुङले बताए। बैठकमा भएका छलफललाई आगामी बैठकले निर्णय गर्ने उनले बताए। छलफलमा तीन महिना (आगामी अक्टोबर) भित्रमा आयोजनाको विस्तृत परियोजना प्रतिवेदन (डिपिआर)लाई अन्तिम रूप दिने सहमति भएको छ। भारतीय सरकारी कम्पनी वापकोसले पञ्चेश्वरको डिपिआर तयार गरी प्राधिकरणलाई बुझाइसकेको छ। प्राधिकरणले डिपिआरमाथि सुझाब दिन नेपालको ऊर्जा मन्त्रालय र भारतको जलस्रोत मन्त्रालयमा पठाइसकेको गुरुङले जानकारी दिए।",0
"१२ कात्तिक, काठमाडौं। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो।","﻿भक्तपुर, २५ फागुन - प्राविधिक शिक्षा तथा व्यावसायिक तालिम परिषद् सिटिइभिटीले यस वर्षदेखि कर्णालीका दलित एवम् देशभरका चेपाङलाई नि:शुल्क प्राविधिक शिक्षा दिने भएको छ। विगतमा तराईका विपन्न र पिछडिएका छात्रछात्रालाई छात्रवृत्तिमार्फत नि:शुल्क पढाउँदै आएको सिटिइभिटीले यसवर्षदेखि कर्णाली अञ्चलका एसएलसी पास गरेका दलित, देशभरका चेपाङ र लोपोन्मुख जातिका छात्र छात्रालाई छात्रवृत्ति प्रदान गरेर नि:शुल्क प्राविधिक शिक्षा दिने व्यवस्था गरेको सिटिइभिटीका सदस्य सचिव डा रामहरी लामिछानेले जानकारी दिए। सरकारको नीतिअनुसार सिटिइभिटीले तराईका नवलपरासी र कञ्चनपुर जिल्लाका दलित एवम् विपन्न मुसलमान छात्रालाईसमेत नि:शुल्क प्राविधिक शिक्षा विशेष छात्रवृत्ति कार्यक्रम थप गरेको छ। विशेष छात्रवृत्तिमा अध्ययन गर्ने अवसर पाउनेले नर्सिङ, सामान्य चिकित्सा, सिभिल इन्जिनियरिङ विषयमा अध्ययन गर्न पाउने छन्। उनका अनुसार गत वर्ष करिब ८०० जनालाई छात्रवृत्ति दिएकामा यस वर्ष थप ४०० जनालाई छात्रवृत्ति दिएर नि:शुल्क प्राविधिक शिक्षा दिइने बताइएको छ। पिछडिएका वर्ग र समुदायका जनताको पहुँच विस्तार एवम् वृद्धि गर्न दलित र मुस्लिम समुदायका बालबालिकाका लागि परिषद्ले आथिर्क वर्ष ०६६/०६७ देखि विशेष कार्यक्रम सुरु गरेको हो।",0
"दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। १२ कात्तिक, काठमाडौं। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। चालु आर्थिक वर्षको दोस्रो महिना (भदौ)मा देश ५ अर्ब ८७ करोड रुपैयाँले घाटामा देखिएको छ। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो।","﻿भक्तपुर, २६ फागुन - उच्चमाध्यमिक शिक्षा परिषद्ले कक्षा ११ र १२ मा अध्ययनरत दृिष्टविहीन, श्रवणशक्ति नभएका बहिरा तथा अपाङ्गता भएका विद्यार्थीलाई छात्रवृत्ति दिने भएको छ। परिषद्बाट सम्बन्धन प्राप्त उच्चमाध्यमिक विद्यालय एवम् कलेजमा अध्ययनरत विद्यार्थीलाई छात्रवृत्ति दिन लागेको हो। परिषद्का अनुसार विद्यार्थीले आवश्यक कागजपत्र चैत १० भित्र आफूले अध्ययन गरेको उच्चमाध्यमिक विद्यालय एवम् क्याम्पसमार्फत परिषद्का सम्बन्धित कार्यालयमा पेस गर्न भनिएको छ। परिषद्को कार्यालय विराटनगर, जनकपुर, हेटौडा, काठमाडौँ, पोखरा, बुटवल, नेपालगन्ज र धनगढीमा आवेदन पेस गर्न सकिन्छ। आवेदन दिँदा एसएलसीको मार्कसिट, चारित्रिक प्रमाणपत्र, अपाङ्गताको प्रमाणपत्र, नेपाली नागरिकताको प्रतिलिपि, विद्यार्थी नियमित अध्ययनरत रहेको र अन्य स्वदेश तथा विदेश कुनै पनि निकायबाट छात्रवृत्ति प्राप्त गरेको छैन भन्ने सम्बन्धित विद्यालय-क्याम्पसको सिफारिस पेस गर्नुपर्ने जनाएको छ।",0
"यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। १२ कात्तिक, काठमाडौं। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ।","﻿२३ कात्तिक, काठमाडौं। खाद्य प्रविधि तथा गुण नियन्त्रण विभागले कम्तीमा ३ सय ६५ जना कर्मचारी थप गर्न दरबन्दी स्वीकृतिका लागि वाणिज्य मन्त्रामलयसँग प्रस्ताब गरेको छ। २३ वर्षदेखि कर्मचारी नथप्दा जनशक्तिको अभावमा प्रभावकारीरुपमा काम गर्न नसकेकाले दरबन्दी थप्न माग गरिएको विभागका महानिर्देशक सञ्जीबकुमार कर्णले जानकारी दिए। विभागलाई १४ सय कर्मचारी चाहिएको छ। पहिलो चरणकोरुपमा विद्यमान ११ स्थानको संरचना ४३ स्थानमा विस्तार गगर्ने कार्ययोजना रहेको कर्णले बताए। संघीय नेपालको संविधान २०७२ जारी भइसकेकाले संघीय संरचनाअनुरुप विभागको संरचना र दरबन्दी थप गर्ने पनि गृहकार्य भइरहेको उनले जानकारी दिए।",0
"वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। चालु आर्थिक वर्षको दोस्रो महिना (भदौ)मा देश ५ अर्ब ८७ करोड रुपैयाँले घाटामा देखिएको छ। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। १२ कात्तिक, काठमाडौं। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ।","﻿काठमाडौं, २९ कात्तिक : आप्रवासी कामदारको विषयमा छलफल गर्न राष्ट्रिय मानव अधिकार आयोगको एक प्रतिनिधिमण्डल कतार प्रस्थान गरेको छ। आयोगका अध्यक्ष अनुपकुमार शर्माको नेतृत्वमा रहेको तीन सदस्यीय टोली कतार प्रस्थान गरेको हो। आयोगले जारी गरेको विज्ञप्तिअनुसार त्यहाँ रहँदा प्रतिनिधिमण्डलले कतारको राष्ट्रिय मानव अधिकार समितिका अध्यक्षसँग भेटघाट तथा छलफल गर्नेछ। यस्तै कतारस्थित आप्रवासी नेपाली कामदारको मानवअधिकार संरक्षण तथा सम्बद्र्धनका लागि आवश्यक पहल गर्नेछ। भ्रमणका क्रममा आप्रवासी कामदारको सम्बन्धमा दुई आयोगबीच सहकार्य, समन्वय र सूचना आदानप्रदानका विषयमा छलफल हुने आयोगले जनाएको छ। आयोगका कायम मुकायम सचिव वेदप्रसाद भट्टराईले जारी गरेको विज्ञप्तिअनुसार भ्रमणमा दुई पक्षीय मानव अधिकारको चासो तथा आपसी हितका विषयमा छलफल हुनेछ। प्रतिनिधिमण्डल आगामी मङ्सिर १ गते स्वदेश फर्कनेछ। रासस
  आप्रवासी कामदारको विषयमा छलफल गर्न आयोगको टोली कतार प्रस्थान।",0
"गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। १२ कात्तिक, काठमाडौं। चालु आर्थिक वर्षको दोस्रो महिना (भदौ)मा देश ५ अर्ब ८७ करोड रुपैयाँले घाटामा देखिएको छ। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो।",﻿भारतीय प्रधानमन्त्री नरेन्द्र मोदीको चीन भ्रमणको एक सातापछि चीनले भारतले प्रस्ताव गरेको सीमा रेखा नमान्ने बताएको छ। भारत चीनको सीमा रेखा भनिएको म्याकमोहन रेखालाई मान्यता नदिने बताएको चीनले दुई पक्षीय सीमा विवादका विषयमा खुला छलफल गर्न सकिने बताएको छ। चिनियाँ विदेश मन्त्रालयका प्रवक्ता हुवा चुनियङले चीन र भारतबिचको पूर्वी खण्डको सीमा रेखाबारे बेइजिङको अडान कामय रहेको बताउँदै। अरुणाचल प्रदेशमा चीनको दावी दोहोर्& याउँदै उनले भारतले प्रस्ताव गरेको सीमा रेखा मान्य नभएको बताएकी हुन्। चीनले म्याकमोहन रेखालाई मान्यता नदिने र यो अवैध भएको उनले बताइन्। चीन भारत सीमा वार्तामा भारतका विशेष प्रतिनिधी रहेका डोभालको प्रस्तावप्रति प्रतिक्रिया जनाउँदै उनले अरुणाचल प्रदेशको विषयमा भारतीय धारणाप्रति गम्भिर असन्तुष्टि जनाएकी हुन्। सन् १९१४ मा तत्कालीन ब्रिटिस इण्डिया सरकारले चीन र भारतबीचको हिमाली सीमा रेखा तय गर्दै त्यसलाई हेनरी म्याकमोहनको नामबाट म्याकमोहन रेखा राखेको थियो। चीनले त्यसलाई मान्यता दिएको छैन।,0
"दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। चालु आर्थिक वर्षको दोस्रो महिना (भदौ)मा देश ५ अर्ब ८७ करोड रुपैयाँले घाटामा देखिएको छ। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्।","﻿भारतमा प्रचण्ड गर्मीबाट मृत्यु हुनेको संख्या एक हजार नाघेको छ। भारतको दक्षिणी राज्य आन्ध्र प्रदेश र तेलंगानामा मात्र  १११८  जनाको मृत्यु भएको  छ। यी राज्यहरुमा तापक्रम ५० डिग्री सम्म पुगेको बताइएको थियो। यद्यपि, भारतीय मौसम विभागले भने आगामी केही दिनमा यी जिल्लामा तापक्रम घट्ने आशा गरेको छ। गर्मिक कारण वेस्ट बेंगल र  उडिसामा  राज्यमा पनि कम्तिमा २४ जनाको मृत्यु भएको संचारमाध्यमहरुले बताएको  छ। तातो हावा लू चल्नाले बढेको गर्मीले एक साता भित्रमा  आन्ध्र प्रदेशमा ४७डिग्री पुगेको थियो जसले  ८ सय ५२ तथा तेलंगानामा ४८ डिग्री जसले २ सय ६६ जनाको मृत्यु भएको हो। भारतीय राजधानी दिल्लीमै करीब ४६ डिग्री पुगेको तापक्रम झारखण्ड र उडिसामा पनि यही हाराहारीमा उक्लनसक्ने मौसम विभागले जनाएको छ। वर्षात सुरु नहुँदासम्म बढ्दो गर्मीबाट बच्न सर्वसाधारणलाई टेलिभिजन  र अन्य संचारका मध्यम्हारुबाट सचेत तुल्याइएको छ। घरबाट बाहिर निसकिदा क्याप  लगाएर निस्किने अनि पानि धेरै मात्रमा पुइने जस्ता कुराहरु गर्न भारतियसरकारले जनतालाई आग्रह गरेको छ।",0
"१२ कात्तिक, काठमाडौं। रेमिट्यान्स भित्रने दर गत वर्षको तुलनामा चालु आवको दोस्रो महिनामा ०.७ प्रतिशतले मात्र बढेर १ खर्ब १५ अर्ब रुपैयाँ पुगेको छ। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ।","मेरा बा गाउँमा कुटो कोदालो गर्छन्
म बाको परिश्रमको कविता लेख्छु
हजुर विदेशी रक्सीले मात्तिएको जोडीको
रोमान्स देखाउनु हुन्छ
र, पिल्स खाने सल्लाह दिनुहुन्छ। मेरी आमा गाउँमै चुलोचौको गर्छिन्
म आमाको पीडाको गीत लेख्छु
हजुर घटिया सेम्पुको विज्ञापन बजाउनु हुन्छ
र, ओभनमा खाना पकाउने तरिका सिकाउनु हुन्छ
मेरो भाइ कापी कलम किन्न नसकेर पाठशाला गएको छैन
म भाइको सपनाको कथा लेख्छु
हजुर चाउचाउ खाँदा घर उपहार परेको देखाउनु हुन्छ
र, कुनै अन्तर्राष्ट्रिय कलेजको प्रसार गर्नुहुन्छ
मेरी बहिनीको चोली च्यातिएर आङ देखिएको छ
म गरिबी र अभावको कुरा लेख्छु
हजुर कुनै सभ्रान्त बेश्याको
बक्षस्थल देखिने तस्बिर छाप्नु हुन्छ
र, बिकिनीको प्रचार गर्नुहुन्छ। म हजुरलाई महंगा मदिरा पिलाउने
सामथ्र्य राख्दिनँ
त्यसैले मेरा रचना तपाईंका नजरमा अब्बल छैनन्
म हजुरलाई आफ्नै गाडीमा राखेर घुमाउने
औकात राख्दिनँ
त्यसैले वर्जित छन् मेरा सिर्जना तपाईंका सञ्चारमा
मसँग लुटाउने भरिलो जवानी पनि छैन
त्यसैले मेरा कविताले स्थान पाउँदैनन्
तपाईंको अखबारमा
तर, महाशय
मलाई सबथोक लुटाएर कवि हुनु पनि छैन।",0
"देशको आम्दानी (भित्रने रकम)को तुलनामा खर्च (बाहिरीने रकम) धेरै भएपछि घाटामा गएको हो। त्यस्तै, देशको व्यापार घाटा ११.८ प्रतिशतले बढेपछि आय व्ययको सन्तुलन बिग्रिएको हो। देश भित्रने रेमिट्यान्सको वृद्धिदर घटेपनि आय व्यय सन्तुलन बिग्रिएको हो। नेपालबाट भने ३ प्रतिशतले बढेर १३ अर्ब ५८ करोड पुगेको छ। यो दुई महिनामा ६५ हजार १ सय ८७ जना रोजगारीको लागि विदेश गएका छन्। चालु आर्थिक वर्षको दोस्रो महिना (भदौ)मा देश ५ अर्ब ८७ करोड रुपैयाँले घाटामा देखिएको छ। १२ कात्तिक, काठमाडौं। दुई महिनामा १ खर्ब ५१ अर्ब रुपैयाँको बस्तु आयात भएको छ। यो संख्यामा ७.२ प्रतिशतले कमि आएको हो। गत वर्ष भने रेमिट्यान्स भित्रने दरमा ६.६ प्रतिशतले वृद्धि भएको थियो। वैदेशीक रोजगारीमा जानेमध्ये पुनः श्रम स्वीकृती बाहेकको संख्या पनि घटेको छ। यो अवधिमा निर्यात र आयातको अनुपात ८.२ प्रतिशत रहेको छ।","मलाई जान्न मन छ
किन यति सुन्दर हुन्छन् आँखाहरू?
र किन हुँदैन
सबै आँखाहरूमा उस्तै सौन्दर्य?
 
किन हुन्छन्
निर्दोष आँखाहरूका भीडमा केही जोडा कपटी आँखाहरू?
उत्सुक आँखाहरूका बीचमा शङ्कालु आँखाहरू?
मायालु आँखाहरूकै मध्यमा क्रुर आँखाहरू?
 
म यतिबेला
ज्ञान र करुणाले हेरिरहेको लोकमा छु
र सोचिरहेछु
चारै दिशा फैलाएर प्रश्नवाचक आँखाहरू
युगौंदेखि एकटक के हेरिरहेछ स्वयम्भू?
किन निमेषभर पनि झिमिक्क गर्दैनन् ती आँखाहरू?
 
कि टोलाएको हो स्वयम्भू
टाढा-टाढासम्म फैलिएको ज्ञानको ज्योति देखेर?
गुम्लुङ्ग ओढेर करुणाको बर्को
हाँसिरहेका अनुहार देखेर?
कि देख्दै नदेखेर केही पनि?
 
म मेरै आँखाहरूले हेर्छु
कहीँ प्रतीक्षामा छन् आँखाहरू—
खुसीको, भविष्यको
कहीँ पर्खिरहेछन् आँखाहरू-
ममता, स्नेह;
कहीँ दौडिरहेछन् आँखाहरू—
तृप्तीको भोकमा;
कहीँ भाग्दैछन् आँखाहरू—
अभाव, असन्तुष्टीदेखि। ठीक यति नै बेला
स्वयम्भूका आँखै अघिल्तिर चारो टिप्दैछ
भर्खरै प्वाँख हालेको एउटा परेवा
र माथि आकाशमा उडिरहेको छ चिल। टप्प टिपिएपछि परेवा
भेट्न सक्छ स्वयम्भूका आँखाहरूले खोजिरहेको जवाफ
र बन्द हुन सक्छन् स्वयम्भूका आँखाहरू
सदाका निम्ति।",0
